page,rating_overall,employment_status,review_title,review_link,review_date,employee_job,employee_loc,review_pros,review_cons,review_advice_mgmt,flag_incomplete,rating_components.Work/Life Balance,rating_components.Career Opportunities,rating_components.Compensation and Benefits,rating_components.Senior Management,summary_views.Recommend,summary_views.CEO Approval,summary_views.Business Outlook,supposed_n_reviews,Glassdoor Review Page,rating_components.Culture & Values
77,2.0,"Current Employee, more than 1 year",Awful job. Coworkers make it bearable.,/Reviews/Employee-Review-Abercrombie-and-Fitch-RVW1827840.htm,"Aug 9, 2012",Model,"Toronto, ON",- Fun/friendly co-workers and managers,"- Just about anyone can do this job. Independent/critical thinking is neither required or encouraged.
- Loud, heavily scented, and an extremely dusty environment.
- Company endorses high turnover rates, which means company loyalty is non-existent.
- Employee appreciation is almost non-existent as well. This contributes to the low job satisfaction.
- Uneven distribution of hours. The ""unnattractive"" people get less hours because they are not ""cast-of"". There is absolutely no seniority for the veterans at my store. I feel bad for the people who have been at this store for so long with absolutely nothing to show for it.
- During the interviews, they tell you its optional to buy the AAA seasonal outfits. In reality, if you don't purchase them, you don't get scheduled. I've overheard the DM call our store to tell us our percentage of employees who have bought AAA's, and the percentage we need to achieve. This type of implicit coercion to buy company clothing is ridiculous considering the following point;
- Customers often get better discounts than the associates working for the company. In addition, associates are restricted from taking advantage of customer discounts. Yet the company remains dumbfounded as to why internal theft is so high.
- External theft (regular shoplifting) is ridiculously high due to stupid loss prevention tactics. Meanwhile, significant time, money, and effort is spent suspecting/vilifying employees for theft and associate discount abuse. 
- Violation of work rules (ie. breaks, hiring practices). Not endorsed at a corporate level, but is thoroughly practiced within stores by the implicit don't ask/don't tell understanding.
- Store is always under-staffed in order to cut down on hours available for employees to work.
- This leads to constant complaints about long line ups.
- The Eaton Centre location has 2 sets of cashiers, and 2 fitting rooms, yet even with long line ups, the 2nd set of cashiers are never open and the 2nd set of fitting rooms are not much better.
- This company favours placing all time and effort into meticulous attention to detail (such as lights and forms/mannequins) rather than customer service. (I was given a poor performance note for helping a customer with a pair of jeans near the top shelf in Womens 1, when my DM told me to ignore them/call someone else to help them, forcing them to wait, and remain at the tagline station instead)
- Which leads me to my next point, the company has set up useless rules which do not promote customer service/convenience such as;
-- Misleading/confusing marketing
-- Not able to hold clothing
-- Never/rarely opening more cash registers/fitting rooms
-- Constantly understaffed
- This is all due to ridiculous secret shoppers who spend their efforts picking out useless faults such as a light burned out, not being able to smell the cologne enough, a size sticker missing or a clothing item unfolded. 
- The bottom line is the company is more about protecting their presentation and outdated image rather than retaining quality employees and providing sufficient customer service.","- You guys are doing a horrible job, its no wonder why the company is sinking fast. From approximiately $80/share in the market to now approximately $30/share.

Source: http://ca.advfn.com/p.php?pid=qkquote&symbol=NY^ANF",0,3,2,1,1,negative,negative,negative,7560,https://www.glassdoor.com/Reviews/Abercrombie-and-Fitch-Reviews-E6756.htm,1
77,3.0,"Current Employee, less than 1 year",Decent,/Reviews/Employee-Review-Abercrombie-and-Fitch-RVW1834419.htm,"Aug 11, 2012",Sales Associate (Model),"Redondo Beach, CA",The people are great at the store I work at. You can always get a shift covered...and easily at that.,Too many people working means less hour for you. A bit strict on how their store is to be maintained.,Hire less people! Ease up on the stores strict procedures.,0,3,4,1,3,positive,neutral,neutral,7560,https://www.glassdoor.com/Reviews/Abercrombie-and-Fitch-Reviews-E6756.htm,3
77,4.0,"Former Employee, less than 1 year",Great part-time job for students; fun environment; some very cool people!,/Reviews/Employee-Review-Abercrombie-and-Fitch-RVW1835418.htm,"Aug 11, 2012",Cashier/Model,"London, England","Cool co-workers; cashiers get to keep their uniforms, which is nice, the atmosphere is great. If you don't mind the fairly low lighting and loud music, then it's really quite fun. You also get to meet cool customers, or at least slightly crazy ones.","Some rules about dress are very strict (i.e. no cardigans allowed to be worn inside unless the outside temperature is below 11°c, even if it's only 15°c inside and freezing cold). Some managers take themselves a tad bit too seriously, but that can be kind of amusing.",,0,5,1,2,3,positive,positive,neutral,7560,https://www.glassdoor.com/Reviews/Abercrombie-and-Fitch-Reviews-E6756.htm,3
77,3.0,"Former Employee, less than 1 year",Great Looking Slave Labor,/Reviews/Employee-Review-Abercrombie-and-Fitch-RVW1841051.htm,"Aug 13, 2012",Assistant Manager,"Troy, MI","-well rounded retail experience
-fast paced
-lots of responsibility","-Late hours
-No weekend
-bad pay until you get several promotions, must dedicate your life for 2 yrs minimum to do so",invest in some hr training,0,5,4,2,2,negative,neutral,neutral,7560,https://www.glassdoor.com/Reviews/Abercrombie-and-Fitch-Reviews-E6756.htm,1
78,3.0,"Former Employee, less than 1 year",Good money-terrible place to work,/Reviews/Employee-Review-Abercrombie-and-Fitch-RVW1841161.htm,"Aug 13, 2012",Assistant Store Manager,"Houston, TX","Money,paid vacation, discount,fun co-workers,comfy work clothes","Recruiting, morals of company -awful! Over Worked","Need to change company  policies on recruiting, more recognition for assistant managers work",0,,4,,,blank,blank,blank,7560,https://www.glassdoor.com/Reviews/Abercrombie-and-Fitch-Reviews-E6756.htm,1
78,4.0,"Former Employee, more than 1 year","Fun, and great!",/Reviews/Employee-Review-Abercrombie-and-Fitch-RVW1841477.htm,"Aug 13, 2012",Impact Team Member,"Trumbull, CT","Organized, determined to move you up if you want to stay",Overworked and have a tendency to go through people rather quickly,Be nice to lower individuals.,0,3,4,3,4,positive,neutral,neutral,7560,https://www.glassdoor.com/Reviews/Abercrombie-and-Fitch-Reviews-E6756.htm,4
78,3.0,"Current Employee, more than 3 years",Decent place to work if you're looking for a job during a school break.,/Reviews/Employee-Review-Abercrombie-and-Fitch-RVW1842178.htm,"Aug 13, 2012",Model,"Pittsburgh, PA",A flexible work schedule is one of the best reasons to work here. They work around my school scheule and give me the hours I want. Most people are friendly once you start working with them.,"1. I don't think half the people who post on here have actually worked at Abercrombie. It is NOT a requirement to wear/purchase their clothes; it even says so in the handbook. While you do get some good employee discounts, you are not required to use them to purchase clothes to work in. You can wear your own non-Abercrombie clothes as long as they do not have obvious competitors labels on them and as long as they fit the current color scheme for the company. So for the people claiming you have to wear a ""uniform"" of their clothes, you're extremely wrong.                                    2.The clothes were another con though. The plaid shirts are getting old and worn out, and although we can wear some of the dresses and shorts now, some of them are ugly. Being restricted to certain styles isn't fun.                                                                                                                                        3. Call ins are terrible.","Stop asking stupid questions during interviews. We know you don't really care about our favorite animal is, so what's the point of asking? Delve deeper and find out more about our work ethic and things that will actually apply to the job that you're considering hiring us for.",0,3,4,3,3,positive,positive,positive,7560,https://www.glassdoor.com/Reviews/Abercrombie-and-Fitch-Reviews-E6756.htm,3
78,3.0,"Current Employee, more than 1 year",Time consuming and horrible hours,/Reviews/Employee-Review-Abercrombie-and-Fitch-RVW1842296.htm,"Aug 13, 2012",Visual Assistant Manager,"Evansville, IN","- The benefits are excellent
- People","- Horrible hours (until 11pm and weekends)
- Not enough pay for how much work an assistant manager needs to do
- Sick days are rarely able to be used due to the lack of managers at your store",,0,2,2,5,3,negative,neutral,positive,7560,https://www.glassdoor.com/Reviews/Abercrombie-and-Fitch-Reviews-E6756.htm,2
78,3.0,"Current Employee, more than 1 year",Abercrombie& Fitch is a easy job to work at but not worth the minimum wage.,/Reviews/Employee-Review-Abercrombie-and-Fitch-RVW1842615.htm,"Aug 13, 2012",Impact Team Member,"Los Angeles, CA","easy work environment, managers are nice, employees are fun to work with, it is very easy to get the job.","boring, deal with unpleasant customers, minimum wage, not treated as important compared to models, no benefits, workers are not cared for","Management is nice, just as long as you do your job.",0,3,2,1,3,positive,neutral,neutral,7560,https://www.glassdoor.com/Reviews/Abercrombie-and-Fitch-Reviews-E6756.htm,3
78,3.0,"Current Employee, more than 1 year",good place for high school,/Reviews/Employee-Review-Abercrombie-and-Fitch-RVW1842751.htm,"Aug 13, 2012",Model,"Memphis, TN",good environment to work yo,boring as hell to work after the first month,be chill,0,5,1,1,1,blank,blank,blank,7560,https://www.glassdoor.com/Reviews/Abercrombie-and-Fitch-Reviews-E6756.htm,1
78,1.0,"Former Employee, more than 5 years",Bittersweet,/Reviews/Employee-Review-Abercrombie-and-Fitch-RVW1854875.htm,"Aug 16, 2012",Store Manager,,Fun atmosphere and you meet a lot of people.,You're over worked and underpaid. Compared to competitors the discount isn't good. People aren't rewarded for their hard work.,"Get to know your associates, people work hard for what you believe in. Recognize those who put forth effort.",0,1,2,,,blank,blank,blank,7560,https://www.glassdoor.com/Reviews/Abercrombie-and-Fitch-Reviews-E6756.htm,
