page,rating_overall,employment_status,review_title,review_link,review_date,employee_job,employee_loc,review_pros,review_cons,review_advice_mgmt,flag_incomplete,rating_components.Work/Life Balance,rating_components.Career Opportunities,rating_components.Compensation and Benefits,rating_components.Senior Management,summary_views.Recommend,summary_views.CEO Approval,summary_views.Business Outlook,supposed_n_reviews,Glassdoor Review Page,rating_components.Culture & Values
21,1.0,"Former Employee, more than 5 years",The WORST place I have ever worked.,/Reviews/Employee-Review-Tesco-RVW3416483.htm,"Dec 13, 2013",Personnel Manager,"Cheshunt, England","- 10% discount
- Household name, recognised by all.","- Lack of opportunity
- Extremely hierarchical structure. Lack of autonomy and freedom
- Backstabbing and unethical practices extremely evident amongst managers.
- Very, very bad payers.",,0,3,1,1,1,negative,negative,negative,19908,https://www.glassdoor.com/Reviews/Tesco-Reviews-E10250.htm,1
21,3.0,"Former Employee, more than 5 years",Some nice people in a horrendously corporate environment,/Reviews/Employee-Review-Tesco-RVW3433660.htm,"Dec 18, 2013",Anonymous Employee,,"If you work in a store with reasonably competent management, you will be trusted to get on with your job and suffer as little of the corporate propaganda as possible.","""Big business"" mentality. Rigid structures make it hard to expand skills. Everyone is kept in a very small box.","Lose the propaganda. Nobody needs to ""live the values"" or whatever.",0,4,3,2,2,negative,neutral,neutral,19908,https://www.glassdoor.com/Reviews/Tesco-Reviews-E10250.htm,1
21,2.0,"Former Employee, more than 1 year",Playground for Bullies,/Reviews/Employee-Review-Tesco-RVW3445552.htm,"Dec 21, 2013",Operations Development Manager,"Welwyn Garden City, England",Excellent training courses and lots of talented people around,"Very hierarchical, bullying strife amongst managers, everyone is overworked and the stress is passed on as a result. Difficult to get anything done, all directors pay lip service to the ""values""...most don't live it themselves...tough to get promoted, H.R pays no attention to bullying and supports ""God Like"" senior managers...Reminds me of African politics (ruthlessness, lack of meritocracy)","Replace your ruthless directors with people who genuinely ""live"" the values you flaunt so much",0,1,3,2,1,negative,negative,neutral,19908,https://www.glassdoor.com/Reviews/Tesco-Reviews-E10250.htm,1
21,3.0,"Former Employee, more than 5 years",Drift from the Tesco of initial years,/Reviews/Employee-Review-Tesco-RVW3467331.htm,"Dec 29, 2013",Lead,Bangalore,"Nice green Campus at HSC, Good People policies, Friendly colleagues","Cut-down on facilities, High expectation for more productivity with less resources, no stable transport system",Be transparent & exhibit the people friendly policies on the floor,0,3,4,3,2,negative,positive,neutral,19908,https://www.glassdoor.com/Reviews/Tesco-Reviews-E10250.htm,3
22,5.0,"Former Employee, more than 3 years",Tesco is a good employer who looks after its employees well. The management was great and were always there to help,/Reviews/Employee-Review-Tesco-RVW3494153.htm,"Jan 6, 2014",Sales Assistant,"Birmingham, England","met good friends, flexible shifts, good pay, there are many opportunities for development and training and I really liked working here","sometimes I got a bit bored when working shifts than were 10 hours plus! Especially I was doing the same thing all day. But hey, that's working in a supermarket for you",,0,5,4,4,4,positive,positive,positive,19908,https://www.glassdoor.com/Reviews/Tesco-Reviews-E10250.htm,5
22,3.0,"Former Employee, less than 1 year","Monotonous, but not terribly paid",/Reviews/Employee-Review-Tesco-RVW3505250.htm,"Jan 8, 2014",Personal Shopper,"Norwich, England","-Flexible
-Supportive management
-There are worse part-time jobs
-Not terribly paid
-Good opportunities for career progression","-Monotonous and often boring work
-Early starts
-",,0,3,3,2,3,positive,positive,positive,19908,https://www.glassdoor.com/Reviews/Tesco-Reviews-E10250.htm,3
22,4.0,"Former Employee, more than 5 years","Very good experience, international environment in EU IT",/Reviews/Employee-Review-Tesco-RVW3532258.htm,"Jan 13, 2014",Senior IT Project Manager,Praha,"methodologies, interesting projects, fair remuneration","people management, motivation, career opportunities",,0,4,2,3,2,positive,blank,neutral,19908,https://www.glassdoor.com/Reviews/Tesco-Reviews-E10250.htm,3
22,4.0,"Former Employee, more than 3 years",Good experience gained in different roles and areas,/Reviews/Employee-Review-Tesco-RVW3532666.htm,"Jan 14, 2014",Project Manager,"Welwyn Garden City, England",There are opportunities to work in different roles in different areas of the organisation. Changing roles is not always easy but is generally supported.,It is difficult to find the person you need to talk to at first because of the size of the organisation but most people are very open and helpful.,,0,3,4,3,3,positive,neutral,neutral,19908,https://www.glassdoor.com/Reviews/Tesco-Reviews-E10250.htm,3
22,4.0,"Current Employee, more than 3 years",Stock Controller,/Reviews/Employee-Review-Tesco-RVW3535099.htm,"Jan 14, 2014",Stock Controller,"London, England","Best department to develop your retail skills fast. 
Challenging.
Tesco gives better pay than any other retailer in UK",Working environment can sometimes be rough.,,0,4,5,4,3,positive,positive,neutral,19908,https://www.glassdoor.com/Reviews/Tesco-Reviews-E10250.htm,3
22,3.0,"Current Employee, more than 8 years",Progressive Dynamic Company -,/Reviews/Employee-Review-Tesco-RVW3565097.htm,"Jan 21, 2014",Assistant Merchandiser,"Welwyn Garden City, England","Driven, Challenging, Opportunities, Great teams",Customer does not always come first,Stop changing personnel every few months  - causes havoc,0,3,3,4,3,positive,positive,neutral,19908,https://www.glassdoor.com/Reviews/Tesco-Reviews-E10250.htm,2
22,2.0,"Current Employee, more than 5 years","Consistent decrease in values across the org with influx of incompetent people, coz of the HSC CEo",/Reviews/Employee-Review-Tesco-RVW3575519.htm,"Jan 23, 2014",Anonymous Employee,,Some great people at the WL1 and partially WL2 levels. A lot of self driven people.,"HSC CEO brought in too many of his incompetent friends to senior roles and these people playing regional politics. i've noticed its not great for women colleagues, heard my boss openly tell a woman colleague that she stands a low chance of promo since most men will not like women Heads. HR did nothing about this when raised. and HR team from head to the managers are all a scam. weak HR policies that change every time the HR head changes.","Stop playing politics and be more transparent. There are a lot of longtime loyal employee, treat them better and with respect.",0,2,2,3,1,negative,negative,negative,19908,https://www.glassdoor.com/Reviews/Tesco-Reviews-E10250.htm,1
22,5.0,"Current Employee, more than 1 year",It's a good place to work.,/Reviews/Employee-Review-Tesco-RVW3590493.htm,"Jan 26, 2014",Customer Service Assistant,"Dumfries, Scotland","The store I work in is probably one of the best Tesco stores for Customer Service, I would say.","Can't sy I really have any downsides, personally",,0,4,3,4,3,blank,positive,blank,19908,https://www.glassdoor.com/Reviews/Tesco-Reviews-E10250.htm,3
22,3.0,Former Employee,good company,/Reviews/Employee-Review-Tesco-RVW3617028.htm,"Jan 31, 2014",Anonymous Employee,,"good work life balence,less work pressure,fun at work","less pay, bad top management, less growth",nothing,0,4,1,1,1,negative,blank,blank,19908,https://www.glassdoor.com/Reviews/Tesco-Reviews-E10250.htm,1
22,4.0,Current Employee,good,/Reviews/Employee-Review-Tesco-RVW3635087.htm,"Feb 3, 2014",,,money is the thing man,no money is no problems so...,money,0,2,3,3,4,negative,negative,neutral,19908,https://www.glassdoor.com/Reviews/Tesco-Reviews-E10250.htm,4
23,4.0,"Current Employee, more than 5 years",One of the better entry level jobs out there,/Reviews/Employee-Review-Tesco-RVW3649272.htm,"Feb 5, 2014",Customer Assistant,,"Relatively decent staff benefits, flexable for Uni and family commitments, ability to take lifestyle breaks, lots of locations allowing for moves to other areas, one of the best entry level pays in the market","More stressful the higher up the ladder you go (and less worth the wage), can be a bit of a dead-end career wise",I wish they would focus more on good customer service and less on speed.,0,5,3,4,3,positive,negative,neutral,19908,https://www.glassdoor.com/Reviews/Tesco-Reviews-E10250.htm,3
23,4.0,"Former Employee, more than 5 years",Flexible part time work whilst at university,/Reviews/Employee-Review-Tesco-RVW3654269.htm,"Feb 6, 2014",Customer Assistant,"Glasgow, Scotland","Easy work, flexible hours and friendly colleagues. 

Decent career opportunities if you want them.

Reasonable wage for the job you are doing.","Lazy and poor management. 

Lazy staff. 

Canteen food isn't great. 

Clique mantra amongst full-time staff and/or managers.",,0,4,2,3,3,positive,neutral,positive,19908,https://www.glassdoor.com/Reviews/Tesco-Reviews-E10250.htm,2
23,4.0,"Current Employee, more than 10 years",A really goo working environment,/Reviews/Employee-Review-Tesco-RVW3657982.htm,"Feb 7, 2014",Retail Assistant,"Dublin, Dublin","Teamwork,good pay and conditions.Good staff discount and good working hours and a good team of staff and management in the local store.",Hours can be bad and some of the tasks I have been asked to do are a bit tedious and can take a long time to carry out and there is an issue with shop lifting.,Get more customers through the door/,0,4,4,4,3,positive,positive,neutral,19908,https://www.glassdoor.com/Reviews/Tesco-Reviews-E10250.htm,4
23,4.0,"Current Employee, more than 5 years",Stable company,/Reviews/Employee-Review-Tesco-RVW3674336.htm,"Feb 10, 2014",Senior Duty Manager,"London, England",Great team and people to work with,To much to deliver and expections are up every day with less staff,Support,0,4,4,4,4,positive,blank,positive,19908,https://www.glassdoor.com/Reviews/Tesco-Reviews-E10250.htm,4
23,5.0,"Current Employee, more than 10 years",Opportunity for progression. Great benefits.,/Reviews/Employee-Review-Tesco-RVW3675794.htm,"Feb 10, 2014",Project Manager,"Welwyn Garden City, England","Good pay
Very people focussed
Good values","None for me personally, but as with any large employer, your boss is the person who makes a difference to how you feel about the company",,0,4,5,5,4,positive,positive,positive,19908,https://www.glassdoor.com/Reviews/Tesco-Reviews-E10250.htm,5
23,4.0,"Current Employee, less than 1 year","Good opportunities, but a degree of inefficiency in practices like most global companies",/Reviews/Employee-Review-Tesco-RVW3683360.htm,"Feb 11, 2014",Trainee Merchandiser,"Welwyn Garden City, England","- oppotunities
- Working in a global context
- large amount of interaction","- Inefficiencies, slow pace of change
- Confusion and conflict of interest",Closer consultation,0,4,5,3,4,positive,positive,neutral,19908,https://www.glassdoor.com/Reviews/Tesco-Reviews-E10250.htm,2
23,1.0,"Former Employee, more than 1 year",Tesco Customer Service Centre (call centre) - Dundee Scotland,/Reviews/Employee-Review-Tesco-RVW3694316.htm,"Feb 13, 2014",Customer Service Agent,"Dundee, Scotland","One of the few large employers in the area.
Pay is in keeping with other employers who do similar things.
Convenient with staff parking.
A ""local"" job, so no large commute.","Very bad culture and atmosphere with serious integrity issues in management.
Call centre operations stuck in the 1990's with the focus on volume of calls handled rather than quality and ""stats"".
No quality team covering basics like customer service.
Team Leaders, Managers and Support Staff (""Projects Managers"", IT, Data Teams) almost exclusively recruited internally, new ideas and working practices are frowned upon and if you want to get ahead you need to reduce your standards and become one of them.
The few people who DO come from other companies ALL say they cant believe a company with this profile can operate like this and invariably leave within a year.
""Project Managers"" do not manage projects, more like a kind of business analyst role, but not really that either.","Perform a root and branch review of the whole place but focusing on the leadership team. Remove the concept that its good to have competition between managers, it doesn't ""keep them sharp"" it just makes them work against each other.
Remove the focus on volumes and instead look at adequately training staff so they can provide optimum customer service. This has been demonstrated as the way to retain customers again and again.
Get some proper IT staff who know what they are doing and stop trying to run ""projects"" like your changing the display in the toiletries aisle in a store, using ex customer service agents to do it.",0,2,1,2,1,negative,negative,neutral,19908,https://www.glassdoor.com/Reviews/Tesco-Reviews-E10250.htm,1
